pl_name,hostname,sy_snum,sy_pnum,sy_mnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim
Kepler-65 d,Kepler-65,1,4,0,8.13167000,0.00024000,-0.00021000,0,,,,,1.587,0.040,-0.035,0,4.14000,0.79000,-0.80000,0,0.014000,0.016000,-0.010000,0,,,,,1.44,0.03,-0.03,0,1.25,0.02,-0.02,0,,,,,,,,,,,,
Kepler-65 e,Kepler-65,1,4,0,258.80000000,1.50000000,-1.30000000,0,,,,,,,,,260.00000,200.00000,-50.00000,0,0.283000,0.064000,-0.071000,0,,,,,1.44,0.03,-0.03,0,1.25,0.02,-0.02,0,,,,,,,,,,,,
Kepler-65 e,Kepler-65,1,4,0,257.89503900,0.82491800,-0.82491800,0,0.853931,,,0,,,,,216.81987,22.07963,-22.07963,0,0.298885,0.019958,-0.019958,0,,,,,,,,,1.25,0.03,-0.03,0,,,,,,,,,,,,
Kepler-758 b,Kepler-758,1,4,0,12.10982274,0.00000887,-0.00000887,0,,,,,,,,,,,,,,,,,6442.00,122.00,-122.00,0,1.53,,,0,1.30,,,0,,,,,0.563,,,0,4.18,,,0
Kepler-758 b,Kepler-758,1,4,0,12.10971040,0.00007142,-0.00007142,0,0.111400,,,0,2.340,1.170,-0.430,0,,,,,0.000000,,,0,6692.00,154.00,-280.00,0,1.35,0.68,-0.24,0,1.26,0.26,-0.22,0,-0.140,0.240,-0.340,0,,,,,4.28,0.11,-0.29,0
Kepler-758 b,Kepler-758,1,4,0,12.10968709,0.00006232,-0.00006232,0,,,,0,,,,0,,,,,,,,0,6442.00,122.00,-122.00,0,1.53,,,0,1.30,,,0,,,,,0.563,,,0,4.18,,,0
Kepler-758 b,Kepler-758,1,4,0,,,,,,,,,3.209,0.173,-0.511,0,,,,,,,,,6360.00,127.00,-127.00,0,1.57,0.08,-0.08,0,,,,,,,,,,,,,,,,
Kepler-758 b,Kepler-758,1,4,0,12.10971040,0.00007142,-0.00007142,0,,,,,2.480,0.550,-0.400,0,,,,,,,,,6228.00,72.21,-60.59,0,1.42,0.31,-0.23,0,1.16,0.12,-0.08,0,-0.100,0.120,-0.132,0,,,,,4.19,0.13,-0.13,0
Kepler-758 b,Kepler-758,1,4,0,12.10971040,0.00007142,-0.00007142,0,0.111400,,,0,2.340,1.170,-0.430,0,,,,,0.000000,,,0,6692.00,154.00,-280.00,0,1.35,0.68,-0.24,0,1.26,0.26,-0.22,0,-0.140,0.240,-0.340,0,,,,,4.28,0.11,-0.29,0
Kepler-758 b,Kepler-758,1,4,0,12.10971040,0.00007142,-0.00007142,0,0.111400,,,0,2.340,1.170,-0.430,0,,,,,0.000000,,,0,6692.00,154.00,-280.00,0,1.35,0.68,-0.24,0,1.26,0.26,-0.22,0,-0.140,0.240,-0.340,0,,,,,4.28,0.11,-0.29,0
Kepler-758 b,Kepler-758,1,4,0,12.10968709,0.00006232,-0.00006232,0,0.101900,,,0,2.980,0.460,-0.690,0,,,,,0.000000,,,0,6021.00,120.00,-120.00,0,1.46,0.23,-0.34,0,0.96,0.09,-0.08,0,-0.340,0.150,-0.150,0,,,,,4.09,0.20,-0.10,0
Kepler-758 b,Kepler-758,1,4,0,12.10995000,0.00017000,-0.00017000,0,0.112000,,,0,2.020,0.900,-0.900,0,,,,,0.000000,,,0,6678.00,142.00,-142.00,0,1.24,0.55,-0.55,0,1.27,0.17,-0.17,0,,,,0,,,,,4.36,0.30,-0.30,0
Kepler-758 c,Kepler-758,1,4,0,4.75793986,0.00003846,-0.00003846,0,0.059700,,,0,1.650,0.830,-0.300,0,,,,,0.000000,,,0,6692.00,154.00,-280.00,0,1.35,0.68,-0.24,0,1.26,0.26,-0.22,0,-0.140,0.240,-0.340,0,,,,,4.28,0.11,-0.29,0
Kepler-758 c,Kepler-758,1,4,0,4.75793986,0.00003846,-0.00003846,0,0.059700,,,0,1.650,0.830,-0.300,0,,,,,0.000000,,,0,6692.00,154.00,-280.00,0,1.35,0.68,-0.24,0,1.26,0.26,-0.22,0,-0.140,0.240,-0.340,0,,,,,4.28,0.11,-0.29,0
Kepler-758 c,Kepler-758,1,4,0,4.75799299,0.00003647,-0.00003647,0,,,,,,,,,,,,,,,,,6442.00,122.00,-122.00,0,1.53,,,0,1.30,,,0,,,,,0.563,,,0,4.18,,,0
Kepler-758 c,Kepler-758,1,4,0,4.75796103,0.00003448,-0.00003448,0,,,,0,,,,0,,,,,,,,0,6442.00,122.00,-122.00,0,1.53,,,0,1.30,,,0,,,,,0.563,,,0,4.18,,,0
Kepler-758 c,Kepler-758,1,4,0,,,,,,,,,1.836,0.365,-0.121,0,,,,,,,,,6360.00,127.00,-127.00,0,1.57,0.08,-0.08,0,,,,,,,,,,,,,,,,
Kepler-758 c,Kepler-758,1,4,0,4.75789600,0.00008400,-0.00008400,0,0.060000,,,0,1.430,0.640,-0.640,0,,,,,0.000000,,,0,6678.00,142.00,-142.00,0,1.24,0.55,-0.55,0,1.27,0.17,-0.17,0,,,,0,,,,,4.36,0.30,-0.30,0
Kepler-758 c,Kepler-758,1,4,0,4.75793986,0.00003846,-0.00003846,0,0.059700,,,0,1.650,0.830,-0.300,0,,,,,0.000000,,,0,6692.00,154.00,-280.00,0,1.35,0.68,-0.24,0,1.26,0.26,-0.22,0,-0.140,0.240,-0.340,0,,,,,4.28,0.11,-0.29,0
Kepler-758 c,Kepler-758,1,4,0,4.75793986,0.00003846,-0.00003846,0,,,,,1.690,0.370,-0.290,0,,,,,,,,,6228.00,72.21,-60.59,0,1.42,0.31,-0.23,0,1.16,0.12,-0.08,0,-0.100,0.120,-0.132,0,,,,,4.19,0.13,-0.13,0
Kepler-758 c,Kepler-758,1,4,0,4.75796103,0.00003448,-0.00003448,0,0.054700,,,0,1.700,0.270,-0.390,0,,,,,0.000000,,,0,6021.00,120.00,-120.00,0,1.46,0.23,-0.34,0,0.96,0.09,-0.08,0,-0.340,0.150,-0.150,0,,,,,4.09,0.20,-0.10,0
Kepler-758 d,Kepler-758,1,4,0,20.49661970,0.00022820,-0.00022820,0,0.158200,,,0,2.010,1.010,-0.360,0,,,,,0.000000,,,0,6692.00,154.00,-280.00,0,1.35,0.68,-0.24,0,1.26,0.26,-0.22,0,-0.140,0.240,-0.340,0,,,,,4.28,0.11,-0.29,0
Kepler-758 d,Kepler-758,1,4,0,20.49661970,0.00022820,-0.00022820,0,,,,,2.120,0.470,-0.330,0,,,,,,,,,6228.00,72.21,-60.59,0,1.42,0.31,-0.23,0,1.16,0.12,-0.08,0,-0.100,0.120,-0.132,0,,,,,4.19,0.13,-0.13,0
Kepler-758 d,Kepler-758,1,4,0,20.49716970,0.00001550,-0.00001550,0,,,,,,,,,,,,,,,,,6442.00,122.00,-122.00,0,1.53,,,0,1.30,,,0,,,,,0.563,,,0,4.18,,,0
Kepler-758 d,Kepler-758,1,4,0,,,,,,,,,3.188,0.171,-0.708,0,,,,,,,,,6360.00,127.00,-127.00,0,1.57,0.08,-0.08,0,,,,,,,,,,,,,,,,
Kepler-758 d,Kepler-758,1,4,0,20.49661970,0.00022820,-0.00022820,0,0.158200,,,0,2.010,1.010,-0.360,0,,,,,0.000000,,,0,6692.00,154.00,-280.00,0,1.35,0.68,-0.24,0,1.26,0.26,-0.22,0,-0.140,0.240,-0.340,0,,,,,4.28,0.11,-0.29,0
Kepler-758 d,Kepler-758,1,4,0,20.49659000,0.00047000,-0.00047000,0,0.159000,,,0,1.960,0.880,-0.880,0,,,,,0.000000,,,0,6678.00,142.00,-142.00,0,1.24,0.55,-0.55,0,1.27,0.17,-0.17,0,,,,0,,,,,4.36,0.30,-0.30,0
Kepler-758 d,Kepler-758,1,4,0,20.49727550,0.00033400,-0.00033400,0,,,,0,,,,0,,,,,,,,0,6442.00,122.00,-122.00,0,1.53,,,0,1.30,,,0,,,,,0.563,,,0,4.18,,,0
Kepler-758 d,Kepler-758,1,4,0,20.49727550,0.00033400,-0.00033400,0,0.144700,,,0,2.960,0.460,-0.690,0,,,,,0.000000,,,0,6021.00,120.00,-120.00,0,1.46,0.23,-0.34,0,0.96,0.09,-0.08,0,-0.340,0.150,-0.150,0,,,,,4.09,0.20,-0.10,0
Kepler-758 d,Kepler-758,1,4,0,20.49661970,0.00022820,-0.00022820,0,0.158200,,,0,2.010,1.010,-0.360,0,,,,,0.000000,,,0,6692.00,154.00,-280.00,0,1.35,0.68,-0.24,0,1.26,0.26,-0.22,0,-0.140,0.240,-0.340,0,,,,,4.28,0.11,-0.29,0
Kepler-758 e,Kepler-758,1,4,0,8.19345065,0.00007089,-0.00007089,0,0.078500,,,0,1.740,0.270,-0.400,0,,,,,0.000000,,,0,6021.00,120.00,-120.00,0,1.46,0.23,-0.34,0,0.96,0.09,-0.08,0,-0.340,0.150,-0.150,0,,,,,4.09,0.20,-0.10,0
Kepler-758 e,Kepler-758,1,4,0,8.19346999,0.00008317,-0.00008317,0,,,,,,,,,,,,,,,,,6442.00,122.00,-122.00,0,1.53,,,0,1.30,,,0,,,,,0.563,,,0,4.18,,,0
